id,countingBall,nonCountingBall,score,bowlerId,facingBatsmanId,boundary,overHistoryId
42298,5,5,.,3873,4029,FALSE,91586
42299,6,6,1,3873,4029,FALSE,91586
42300,1,1,2,100031,4029,FALSE,91587
42301,2,2,.,100031,4029,FALSE,91587
42302,3,3,1,100031,4029,FALSE,91587
42303,4,4,.,100031,1020,FALSE,91587
42304,5,5,.,100031,1020,FALSE,91587
42305,6,6,.,100031,1020,FALSE,91587
42306,1,1,1,3873,4029,FALSE,91588
42307,2,2,1,3873,1020,FALSE,91588
42308,3,3,.,3873,4029,FALSE,91588
42309,4,4,1Wd,3873,4029,FALSE,91588
42310,4,5,.,3873,4029,FALSE,91588
42311,5,6,1,3873,4029,FALSE,91588
42312,6,7,2,3873,1020,FALSE,91588
42313,1,1,.,100031,4029,FALSE,91589
42314,2,2,1,100031,4029,FALSE,91589
42315,3,3,1,100031,1020,FALSE,91589
42316,4,4,1,100031,4029,FALSE,91589
42317,5,5,.,100031,1020,FALSE,91589
42318,6,6,2,100031,1020,FALSE,91589
42319,1,1,.,20707,4029,FALSE,91590
42320,2,2,2,20707,4029,FALSE,91590
42321,3,3,.,20707,4029,FALSE,91590
42322,4,4,3Wd,20707,4029,FALSE,91590
42323,4,5,.,20707,4029,FALSE,91590
42324,5,6,1,20707,4029,FALSE,91590
42325,6,7,.,20707,1020,FALSE,91590
42326,1,1,1,100031,4029,FALSE,91591
42327,2,2,W,100031,1020,FALSE,91591
42328,3,3,1Lb,100031,3882,FALSE,91591
42329,4,4,1,100031,4029,FALSE,91591
42330,5,5,1,100031,3882,FALSE,91591
42331,6,6,1,100031,4029,FALSE,91591
42332,1,1,.,20707,4029,FALSE,91592
42333,2,2,.,20707,4029,FALSE,91592
42334,3,3,2,20707,4029,FALSE,91592
42335,4,4,1,20707,4029,FALSE,91592
42336,5,5,.,20707,3882,FALSE,91592
42337,6,6,1,20707,3882,FALSE,91592
42338,1,1,1,100031,3882,FALSE,91593
42339,2,2,W,100031,4029,FALSE,91593
42340,3,3,.,100031,282,FALSE,91593
42341,4,4,.,100031,282,FALSE,91593
42342,5,5,.,100031,282,FALSE,91593
42343,6,6,.,100031,282,FALSE,91593
42344,1,1,1,20707,3882,FALSE,91594
42345,2,2,1Wd,20707,282,FALSE,91594
42346,2,3,4,20707,282,TRUE,91594
42347,3,4,.,20707,282,FALSE,91594
42348,4,5,1,20707,282,FALSE,91594
42349,5,6,1,20707,3882,FALSE,91594
42350,6,7,1,20707,282,FALSE,91594
42351,1,1,.,100031,282,FALSE,91595
42352,2,2,4,100031,282,TRUE,91595
42353,3,3,.,100031,282,FALSE,91595
42354,4,4,4,100031,282,TRUE,91595
42355,5,5,.,100031,282,FALSE,91595
42356,6,6,4,100031,282,TRUE,91595
42357,1,1,1Lb,817,3882,FALSE,91596
42358,2,2,2,817,282,FALSE,91596
42359,3,3,.,817,282,FALSE,91596
42360,4,4,1,817,282,FALSE,91596
42361,5,5,.,817,3882,FALSE,91596
42362,6,6,.,817,3882,FALSE,91596
42363,1,1,2,3873,282,FALSE,91597
42364,2,2,1,3873,282,FALSE,91597
42365,3,3,1,3873,3882,FALSE,91597
42366,4,4,1,3873,282,FALSE,91597
42367,5,5,1,3873,3882,FALSE,91597
42368,6,6,.,3873,282,FALSE,91597
42369,1,1,.,817,3882,FALSE,91598
42370,2,2,.,817,3882,FALSE,91598
42371,3,3,1,817,3882,FALSE,91598
42372,4,4,.,817,282,FALSE,91598
42373,5,5,1,817,282,FALSE,91598
42374,6,6,.,817,3882,FALSE,91598
42375,1,1,4,3873,282,TRUE,91599
42376,2,2,1Wd,3873,282,FALSE,91599
42377,2,3,W,3873,282,FALSE,91599
42378,4,4,2,3873,3882,FALSE,91599
42379,5,5,.,3873,3882,FALSE,91599
42380,6,6,4,3873,3882,TRUE,91599
42381,7,7,1W,3873,3882,FALSE,91599
42382,1,1,.,817,488,FALSE,91600
42383,2,2,.,817,488,FALSE,91600
42384,3,3,4,817,488,TRUE,91600
42385,4,4,.,817,488,FALSE,91600
42386,5,5,.,817,488,FALSE,91600
42387,6,6,W,817,488,FALSE,91600
42388,1,1,1Wd,3873,4023,FALSE,91601
42389,1,2,1,3873,4023,FALSE,91601
42390,2,3,2,3873,3780,FALSE,91601
42391,3,4,W,3873,3780,FALSE,91601
42392,4,5,.,3873,857,FALSE,91601
42393,5,6,4,3873,857,TRUE,91601
42394,6,7,.,3873,857,FALSE,91601
42395,1,1,W,817,4023,FALSE,91602
42396,1,1,.,1794,1906,FALSE,91603
42397,2,2,.,1794,1906,FALSE,91603
42398,3,3,.,1794,1906,FALSE,91603
42399,4,4,1,1794,1906,FALSE,91603
42400,5,5,.,1794,100467,FALSE,91603
42401,6,6,.,1794,100467,FALSE,91603
42402,1,1,.,4947,1906,FALSE,91604
42403,2,2,.,4947,1906,FALSE,91604
42404,3,3,W,4947,1906,FALSE,91604
42405,4,4,.,4947,3318,FALSE,91604
42406,5,5,1,4947,3318,FALSE,91604
42407,6,6,3,4947,100467,FALSE,91604
42408,1,1,.,1794,100467,FALSE,91605
42409,2,2,4,1794,100467,TRUE,91605
42410,3,3,.,1794,100467,FALSE,91605
42411,4,4,6,1794,100467,TRUE,91605
42412,5,5,.,1794,100467,FALSE,91605
42413,6,6,1Wd,1794,100467,FALSE,91605
42414,6,7,1,1794,100467,FALSE,91605
42415,1,1,4,4947,100467,TRUE,91606
42416,2,2,.,4947,100467,FALSE,91606
42417,3,3,.,4947,100467,FALSE,91606
42418,4,4,.,4947,100467,FALSE,91606
42419,5,5,4,4947,100467,TRUE,91606
42420,6,6,.,4947,100467,FALSE,91606
42421,1,1,.,1794,3318,FALSE,91607
42422,2,2,4,1794,3318,TRUE,91607
42423,3,3,1,1794,3318,FALSE,91607
42424,4,4,1,1794,100467,FALSE,91607
42425,5,5,.,1794,3318,FALSE,91607
42426,6,6,3,1794,3318,FALSE,91607
42427,1,1,1,4947,3318,FALSE,91608
42428,2,2,.,4947,100467,FALSE,91608
42429,3,3,.,4947,100467,FALSE,91608
42430,4,4,1,4947,100467,FALSE,91608
42431,5,5,1,4947,3318,FALSE,91608
42432,6,6,.,4947,100467,FALSE,91608
42433,1,1,.,1180,3318,FALSE,91609
42434,2,2,1,1180,3318,FALSE,91609
42435,3,3,4,1180,100467,TRUE,91609
42436,4,4,1,1180,100467,FALSE,91609
42437,5,5,.,1180,3318,FALSE,91609
42438,6,6,1Wd,1180,3318,FALSE,91609
42439,6,7,.,1180,3318,FALSE,91609
42440,1,1,1,4947,100467,FALSE,91610
42441,2,2,.,4947,3318,FALSE,91610
42442,3,3,.,4947,3318,FALSE,91610
42443,4,4,1,4947,3318,FALSE,91610
42444,5,5,4,4947,100467,TRUE,91610
42445,6,6,.,4947,100467,FALSE,91610
42446,1,1,6,1180,3318,TRUE,91611
42447,2,2,1,1180,3318,FALSE,91611
42448,3,3,1,1180,100467,FALSE,91611
42449,4,4,.,1180,3318,FALSE,91611
42450,5,5,.,1180,3318,FALSE,91611
42451,6,6,1,1180,3318,FALSE,91611
42452,1,1,1Wd,5022,3318,FALSE,91612
42453,1,2,.,5022,3318,FALSE,91612
42454,2,3,1,5022,3318,FALSE,91612
42455,3,4,2,5022,100467,FALSE,91612
42456,4,5,1,5022,100467,FALSE,91612
42457,5,6,1Wd,5022,3318,FALSE,91612
42458,5,7,1Wd,5022,3318,FALSE,91612
42459,5,8,1,5022,3318,FALSE,91612
42460,6,9,.,5022,100467,FALSE,91612
42461,1,1,4B,1180,3318,FALSE,91613
42462,2,2,1,1180,3318,FALSE,91613
42463,3,3,1,1180,100467,FALSE,91613
42464,4,4,1,1180,3318,FALSE,91613
42465,5,5,1,1180,100467,FALSE,91613
42466,6,6,.,1180,3318,FALSE,91613
42467,1,1,1Wd,5022,100467,FALSE,91614
42468,1,2,.,5022,100467,FALSE,91614
42469,2,3,.,5022,100467,FALSE,91614
42470,3,4,.,5022,100467,FALSE,91614
42471,4,5,2,5022,100467,FALSE,91614
42472,5,6,.,5022,100467,FALSE,91614
42473,6,7,4,5022,100467,TRUE,91614
42474,1,1,.,1180,3318,FALSE,91615
42475,2,2,1,1180,3318,FALSE,91615
42476,3,3,.,1180,100467,FALSE,91615
42477,4,4,4,1180,100467,TRUE,91615
42478,5,5,.,1180,100467,FALSE,91615
42479,6,6,1,1180,100467,FALSE,91615
42480,1,1,1,5022,100467,FALSE,91616
42481,2,2,.,5022,3318,FALSE,91616
42482,3,3,1Wd,5022,3318,FALSE,91616
42483,3,4,.,5022,3318,FALSE,91616
42484,4,5,1,5022,3318,FALSE,91616
42485,5,6,4,5022,100467,TRUE,91616
42486,6,7,4,5022,100467,TRUE,91616
42487,1,1,1,13694,3318,FALSE,91617
42488,2,2,1,13694,100467,FALSE,91617
42489,3,3,2,13694,3318,FALSE,91617
42490,4,4,1,13694,3318,FALSE,91617
42491,5,5,2,13694,100467,FALSE,91617
42492,6,6,1,13694,100467,FALSE,91617
42493,1,1,1,1794,100467,FALSE,91618
42494,2,2,1,1794,3318,FALSE,91618
42495,3,3,.,1794,100467,FALSE,91618
42496,4,4,.,1794,100467,FALSE,91618
42497,5,5,6,1794,100467,TRUE,91618
42498,6,6,.,1794,100467,FALSE,91618
42499,1,1,.,13694,3318,FALSE,91619
42500,2,2,1,13694,3318,FALSE,91619
42501,3,3,.,13694,100467,FALSE,91619
42502,4,4,1,13694,100467,FALSE,91619
42503,5,5,.,13694,3318,FALSE,91619
42504,6,6,.,13694,3318,FALSE,91619
42505,1,1,.,1794,100467,FALSE,91620
42506,2,2,2,1794,100467,FALSE,91620
42507,3,3,1,1794,100467,FALSE,91620
42508,4,4,1,1794,3318,FALSE,91620
42509,5,5,1,1794,100467,FALSE,91620
42510,6,6,.,1794,3318,FALSE,91620
42511,1,1,1,13694,100467,FALSE,91621
42512,2,2,1,13694,3318,FALSE,91621
42513,3,3,1Wd,13694,100467,FALSE,91621
42514,3,4,2,13694,100467,FALSE,91621
42515,4,5,1,13694,100467,FALSE,91621
42516,5,6,.,13694,3318,FALSE,91621
42517,6,7,2,13694,3318,FALSE,91621
42518,1,1,.,20839,100467,FALSE,91622
42519,2,2,1,20839,100467,FALSE,91622
42520,3,3,4,20839,3318,TRUE,91622
42521,4,4,.,20839,3318,FALSE,91622
42522,5,5,1,20839,3318,FALSE,91622
42523,6,6,1,20839,100467,FALSE,91622
42524,1,1,1,13694,100467,FALSE,91623
42525,2,2,6,13694,3318,TRUE,91623
42526,3,3,1,13694,3318,FALSE,91623
42527,4,4,1,13694,100467,FALSE,91623
42528,5,5,.,13694,3318,FALSE,91623
42529,6,6,.,13694,3318,FALSE,91623
42530,1,1,.,20839,100467,FALSE,91624
42531,2,2,1,20839,100467,FALSE,91624
42532,3,3,1,20839,3318,FALSE,91624
42533,4,4,4,20839,100467,TRUE,91624
42534,5,5,.,20839,100467,FALSE,91624
42535,6,6,.,20839,100467,FALSE,91624
42536,1,1,2,13694,3318,FALSE,91625
42537,2,2,3Nb,13694,3318,FALSE,91625
42538,2,3,.,13694,3318,FALSE,91625
42539,3,4,1,13694,3318,FALSE,91625
42540,4,5,.,13694,100467,FALSE,91625
42541,5,6,2,13694,100467,FALSE,91625
42542,6,7,.,13694,100467,FALSE,91625
42543,1,1,2,20839,3318,FALSE,91626
42544,2,2,.,20839,3318,FALSE,91626
42545,3,3,1,20839,3318,FALSE,91626
42546,4,4,.,20839,100467,FALSE,91626
42547,5,5,1,20839,100467,FALSE,91626
42548,6,6,1,20839,3318,FALSE,91626
42549,1,1,1,4947,3318,FALSE,91627
42550,2,2,1,4947,100467,FALSE,91627
42551,3,3,1,4947,3318,FALSE,91627
42552,4,4,1,4947,100467,FALSE,91627
42553,5,5,1,4947,3318,FALSE,91627
42554,6,6,4,4947,100467,TRUE,91627
42555,1,1,4,20839,3318,TRUE,91628
42556,2,2,2,20839,3318,FALSE,91628
42557,3,3,1,20839,3318,FALSE,91628
42558,4,4,.,20839,100467,FALSE,91628
42559,5,5,1,20839,100467,FALSE,91628
42560,6,6,.,20839,3318,FALSE,91628
42561,1,1,1,4947,100467,FALSE,91629
42562,2,2,.,4947,3318,FALSE,91629
42563,3,3,1,4947,3318,FALSE,91629
42564,4,4,1,4947,100467,FALSE,91629
42565,5,5,4,4947,3318,TRUE,91629
42566,6,6,1,4947,3318,FALSE,91629
42567,1,1,4,5022,3318,TRUE,91630
42568,2,2,4,5022,3318,TRUE,91630
42569,3,3,1,5022,3318,FALSE,91630
42570,4,4,4,5022,100467,TRUE,91630
42571,5,5,4,5022,100467,TRUE,91630
42572,6,6,1,5022,100467,FALSE,91630
42573,1,1,1,1180,100467,FALSE,91631
42574,2,2,1,1180,3318,FALSE,91631
42575,3,3,.,1180,100467,FALSE,91631
42576,4,4,1,1180,100467,FALSE,91631
42577,5,5,1,1180,3318,FALSE,91631
42578,6,6,6,1180,100467,TRUE,91631
42579,1,1,1Lb,1794,3318,FALSE,91632
42580,2,2,4,1794,100467,TRUE,91632
42581,3,3,.,1794,100467,FALSE,91632
42582,4,4,W,1794,100467,FALSE,91632
42583,5,5,1,1794,3318,FALSE,91632
42584,6,6,.,1794,509,FALSE,91632
42585,1,1,1,1180,3318,FALSE,91633
42586,2,2,.,1180,509,FALSE,91633
42587,3,3,1,1180,509,FALSE,91633
42588,4,4,1,1180,3318,FALSE,91633
42589,5,5,.,1180,509,FALSE,91633
42590,6,6,1,1180,509,FALSE,91633
42591,1,1,4,13694,509,TRUE,91634
42592,2,2,.,13694,509,FALSE,91634
42593,3,3,.,13694,509,FALSE,91634
42594,4,4,1,13694,509,FALSE,91634
42595,5,5,.,13694,3318,FALSE,91634
42596,6,6,4,13694,3318,TRUE,91634
42597,1,1,.,1180,509,FALSE,91635
42598,2,2,1,1180,509,FALSE,91635
42599,3,3,1,1180,3318,FALSE,91635
42600,4,4,1,1180,3318,FALSE,91635
42601,5,5,1,1180,509,FALSE,91635
42602,1,1,.,13694,509,FALSE,91636
42603,2,2,1,13694,509,FALSE,91636
42604,3,3,2,13694,3318,FALSE,91636
42605,4,4,2,13694,3318,FALSE,91636
42606,5,5,1,13694,3318,FALSE,91636
42607,6,6,1,13694,509,FALSE,91636
42608,1,1,6,1180,509,TRUE,91637
42609,2,2,6,1180,509,TRUE,91637
42610,3,3,2,1180,509,FALSE,91637
42611,4,4,6,1180,509,TRUE,91637
42612,5,5,.,1180,509,FALSE,91637
42613,6,6,1,1180,509,FALSE,91637
42614,1,1,4,13694,509,TRUE,91638
42615,2,2,1,13694,509,FALSE,91638
42616,3,3,1Wd,13694,3318,FALSE,91638
42617,3,4,1,13694,3318,FALSE,91638
42618,4,5,1,13694,509,FALSE,91638
42619,5,6,.,13694,3318,FALSE,91638
42620,6,7,1,13694,3318,FALSE,91638
42621,1,1,1,4947,3318,FALSE,91639
42622,2,2,1,4947,509,FALSE,91639
42623,3,3,.,4947,3318,FALSE,91639
42624,4,4,1,4947,3318,FALSE,91639
42625,5,5,6,4947,509,TRUE,91639
42626,6,6,1,4947,509,FALSE,91639
42627,1,1,2,20839,509,FALSE,91640
42628,2,2,1,20839,509,FALSE,91640
42629,3,3,1,20839,3318,FALSE,91640
42630,4,4,1,20839,509,FALSE,91640
42631,5,5,1,20839,3318,FALSE,91640
42632,6,6,1,20839,509,FALSE,91640
42633,1,1,1,1794,509,FALSE,91641
42634,2,2,1,1794,3318,FALSE,91641
42635,3,3,4,1794,509,TRUE,91641
42636,4,4,1,1794,509,FALSE,91641
42637,5,5,1Wd,1794,3318,FALSE,91641
42638,5,6,4,1794,3318,TRUE,91641
42639,6,7,1Lb,1794,3318,FALSE,91641
42640,1,1,1,5022,3318,FALSE,91642
42641,2,2,2,5022,509,FALSE,91642
42642,3,3,4,5022,509,TRUE,91642
42643,4,4,4,5022,509,TRUE,91642
42644,5,5,6,5022,509,TRUE,91642
42645,6,6,4,5022,509,TRUE,91642
42646,1,1,1,1794,3318,FALSE,91643
42647,2,2,6,1794,509,TRUE,91643
42648,3,3,1Wd,1794,509,FALSE,91643
42649,3,4,.,1794,509,FALSE,91643
42650,4,5,2,1794,509,FALSE,91643
42651,5,6,2,1794,509,FALSE,91643
42652,6,7,.,1794,509,FALSE,91643
42653,1,1,1,20839,3318,FALSE,91644
42654,2,2,2,20839,509,FALSE,91644
42655,3,3,6,20839,509,TRUE,91644
42656,4,4,6,20839,509,TRUE,91644
42657,5,5,6,20839,509,TRUE,91644
42658,6,6,1,20839,509,FALSE,91644
42659,1,1,6,4947,509,TRUE,91645
42660,2,2,.,4947,509,FALSE,91645
42661,3,3,4,4947,509,TRUE,91645
42662,4,4,3Nb,4947,509,FALSE,91645
42663,4,5,1,4947,509,FALSE,91645
42664,5,6,1,4947,3318,FALSE,91645
42665,6,7,2,4947,509,FALSE,91645
42666,1,1,.,13694,3318,FALSE,91646
42667,2,2,6,13694,3318,TRUE,91646
42668,3,3,1,13694,3318,FALSE,91646
42669,4,4,2,13694,509,FALSE,91646
42670,5,5,6,13694,509,TRUE,91646
42671,6,6,1,13694,509,FALSE,91646
42672,1,1,1,1180,509,FALSE,91647
42673,2,2,4,1180,3318,TRUE,91647
42674,3,3,1Wd,1180,3318,FALSE,91647
42675,3,4,W,1180,3318,FALSE,91647
42676,4,5,W,1180,197,FALSE,91647
42677,5,6,1,1180,3644,FALSE,91647
42678,6,7,6,1180,509,TRUE,91647
42679,1,1,4,13694,3644,TRUE,91648
42680,2,2,6,13694,3644,TRUE,91648
42681,3,3,6,13694,3644,TRUE,91648
42682,4,4,6,13694,3644,TRUE,91648
42683,5,5,4,13694,3644,TRUE,91648
42684,6,6,6,13694,3644,TRUE,91648
42685,1,1,1,1794,509,FALSE,91649
42686,2,2,.,1794,3644,FALSE,91649
42687,3,3,4,1794,3644,TRUE,91649
42688,4,4,.,1794,3644,FALSE,91649
42689,5,5,1Wd,1794,3644,FALSE,91649
42690,5,6,4,1794,3644,TRUE,91649
42691,6,7,1,1794,3644,FALSE,91649
42692,1,1,4,4947,3644,TRUE,91650
42693,2,2,2,4947,3644,FALSE,91650
42694,3,3,.,4947,3644,FALSE,91650
42695,4,4,.,4947,3644,FALSE,91650
42696,5,5,6,4947,3644,TRUE,91650
42697,6,6,1Wd,4947,3644,FALSE,91650
42698,6,7,.,4947,3644,FALSE,91650
42699,1,1,2,1794,509,FALSE,91651
42700,2,2,1,1794,509,FALSE,91651
42701,3,3,1,1794,3644,FALSE,91651
42702,4,4,1,1794,509,FALSE,91651
42703,5,5,1,1794,3644,FALSE,91651
42704,6,6,1,1794,509,FALSE,91651
42705,1,1,2,4947,509,FALSE,91652
42706,2,2,2,4947,509,FALSE,91652
42707,3,3,6,4947,509,TRUE,91652
42708,4,4,1,4947,509,FALSE,91652
42709,5,5,4,4947,3644,TRUE,91652
42710,6,6,6,4947,3644,TRUE,91652
42711,4,4,1Wd,2758,2781,FALSE,91653
42712,4,5,.,2758,2781,FALSE,91653
42713,5,6,1Lb,2758,2781,FALSE,91653
42714,6,7,1,2758,17100,FALSE,91653
42715,1,1,4,2839,17100,TRUE,91654
42716,2,2,.,2839,17100,FALSE,91654
42717,3,3,.,2839,17100,FALSE,91654
42718,4,4,.,2839,17100,FALSE,91654
42719,5,5,2,2839,17100,FALSE,91654
42720,6,6,1,2839,17100,FALSE,91654
42721,1,1,.,2758,17100,FALSE,91655
42722,2,2,2,2758,17100,FALSE,91655
42723,3,3,.,2758,17100,FALSE,91655
42724,4,4,.,2758,17100,FALSE,91655
42725,5,5,W,2758,17100,FALSE,91655
42726,6,6,.,2758,20895,FALSE,91655
42727,1,1,.,2839,2781,FALSE,91656
42728,2,2,1Wd,2839,2781,FALSE,91656
42729,2,3,.,2839,2781,FALSE,91656
42730,3,4,1,2839,2781,FALSE,91656
42731,4,5,.,2839,20895,FALSE,91656
42732,5,6,1,2839,20895,FALSE,91656
42733,6,7,3,2839,2781,FALSE,91656
42734,1,1,1,2758,2781,FALSE,91657
42735,2,2,.,2758,20895,FALSE,91657
42736,3,3,2,2758,20895,FALSE,91657
42737,4,4,.,2758,20895,FALSE,91657
42738,5,5,.,2758,20895,FALSE,91657
42739,6,6,1,2758,20895,FALSE,91657
42740,1,1,.,2839,20895,FALSE,91658
42741,2,2,.,2839,20895,FALSE,91658
42742,3,3,4,2839,20895,TRUE,91658
42743,4,4,.,2839,20895,FALSE,91658
42744,5,5,.,2839,20895,FALSE,91658
42745,6,6,.,2839,20895,FALSE,91658
42746,1,1,1,2758,2781,FALSE,91659
42747,2,2,.,2758,20895,FALSE,91659
42748,3,3,1,2758,20895,FALSE,91659
42749,4,4,.,2758,2781,FALSE,91659
42750,5,5,4Lb,2758,2781,FALSE,91659
42751,6,6,1,2758,2781,FALSE,91659
42752,1,1,1,2939,2781,FALSE,91660
42753,2,2,.,2939,20895,FALSE,91660
42754,3,3,.,2939,20895,FALSE,91660
42755,4,4,.,2939,20895,FALSE,91660
42756,5,5,.,2939,20895,FALSE,91660
42757,6,6,.,2939,20895,FALSE,91660
42758,1,1,.,2758,2781,FALSE,91661
42759,2,2,.,2758,2781,FALSE,91661
42760,3,3,.,2758,2781,FALSE,91661
42761,4,4,1Wd,2758,2781,FALSE,91661
42762,4,5,4,2758,2781,TRUE,91661
42763,5,6,4,2758,2781,TRUE,91661
42764,6,7,.,2758,2781,FALSE,91661
42765,1,1,1,2939,20895,FALSE,91662
42766,2,2,.,2939,2781,FALSE,91662
42767,3,3,.,2939,2781,FALSE,91662
42768,4,4,4,2939,2781,TRUE,91662
42769,5,5,4,2939,2781,TRUE,91662
42770,6,6,.,2939,2781,FALSE,91662
42771,1,1,.,1735,20895,FALSE,91663
42772,2,2,2,1735,20895,FALSE,91663
42773,3,3,1,1735,20895,FALSE,91663
42774,4,4,1Lb,1735,2781,FALSE,91663
42775,5,5,1,1735,20895,FALSE,91663
42776,6,6,1,1735,2781,FALSE,91663
42777,1,1,.,796,2781,FALSE,91664
42778,2,2,.,796,2781,FALSE,91664
42779,3,3,1,796,2781,FALSE,91664
42780,4,4,2,796,20895,FALSE,91664
42781,5,5,1,796,20895,FALSE,91664
42782,6,6,6,796,2781,TRUE,91664
42783,1,1,1,1735,20895,FALSE,91665
42784,2,2,1,1735,2781,FALSE,91665
42785,3,3,.,1735,20895,FALSE,91665
42786,4,4,1,1735,20895,FALSE,91665
42787,5,5,.,1735,2781,FALSE,91665
42788,6,6,1,1735,2781,FALSE,91665
42789,1,1,.,796,2781,FALSE,91666
42790,2,2,.,796,2781,FALSE,91666
42791,3,3,6,796,2781,TRUE,91666
42792,4,4,1,796,2781,FALSE,91666
42793,5,5,1,796,20895,FALSE,91666
42794,6,6,1,796,2781,FALSE,91666
42795,1,1,4,1735,2781,TRUE,91667
42796,2,2,.,1735,2781,FALSE,91667
42797,3,3,.,1735,2781,FALSE,91667
42798,4,4,.,1735,2781,FALSE,91667
42799,5,5,1,1735,2781,FALSE,91667
42800,6,6,.,1735,20895,FALSE,91667
42801,1,1,.,796,2781,FALSE,91668
42802,2,2,1,796,2781,FALSE,91668
42803,3,3,1,796,20895,FALSE,91668
42804,4,4,.,796,2781,FALSE,91668
42805,5,5,.,796,2781,FALSE,91668
42806,6,6,4,796,2781,TRUE,91668
42807,1,1,W,1735,20895,FALSE,91669
42808,2,2,.,1735,2781,FALSE,91669
42809,3,3,1,1735,2781,FALSE,91669
42810,4,4,.,1735,733,FALSE,91669
42811,5,5,1,1735,733,FALSE,91669
42812,6,6,1,1735,733,FALSE,91669
42813,1,1,1,2839,2781,FALSE,91670
42814,2,2,.,2839,733,FALSE,91670
42815,3,3,1Lb,2839,733,FALSE,91670
42816,4,4,.,2839,2781,FALSE,91670
42817,5,5,.,2839,2781,FALSE,91670
42818,6,6,W,2839,2781,FALSE,91670
42819,1,1,.,796,733,FALSE,91671
42820,2,2,.,796,733,FALSE,91671
42821,3,3,.,796,733,FALSE,91671
42822,4,4,.,796,733,FALSE,91671
42823,5,5,1,796,733,FALSE,91671
42824,6,6,1,796,5022,FALSE,91671
42825,1,1,.,2839,5022,FALSE,91672
42826,2,2,.,2839,5022,FALSE,91672
42827,3,3,.,2839,5022,FALSE,91672
42828,4,4,2,2839,5022,FALSE,91672
42829,5,5,1,2839,5022,FALSE,91672
42830,6,6,1,2839,733,FALSE,91672
42831,1,1,.,796,733,FALSE,91673
42832,2,2,2,796,733,FALSE,91673
42833,3,3,.,796,733,FALSE,91673
42834,4,4,1,796,733,FALSE,91673
42835,5,5,1,796,5022,FALSE,91673
42836,6,6,1,796,733,FALSE,91673
42837,1,1,1,2839,733,FALSE,91674
42838,2,2,1,2839,5022,FALSE,91674
42839,3,3,1,2839,733,FALSE,91674
42840,4,4,.,2839,5022,FALSE,91674
42841,5,5,1,2839,5022,FALSE,91674
42842,6,6,2,2839,733,FALSE,91674
42843,1,1,1,796,5022,FALSE,91675
42844,2,2,1,796,733,FALSE,91675
42845,3,3,.,796,5022,FALSE,91675
42846,4,4,1,796,5022,FALSE,91675
42847,5,5,1,796,733,FALSE,91675
42848,6,6,.,796,5022,FALSE,91675
42849,1,1,.,2758,733,FALSE,91676
42850,2,2,1Lb,2758,733,FALSE,91676
42851,3,3,1,2758,5022,FALSE,91676
42852,4,4,1,2758,733,FALSE,91676
42853,5,5,1,2758,5022,FALSE,91676
42854,6,6,.,2758,733,FALSE,91676
42855,1,1,.,796,5022,FALSE,91677
42856,2,2,.,796,5022,FALSE,91677
42857,3,3,1,796,5022,FALSE,91677
42858,4,4,.,796,733,FALSE,91677
42859,5,5,1,796,733,FALSE,91677
42860,6,6,.,796,5022,FALSE,91677
42861,1,1,1,2758,733,FALSE,91678
42862,2,2,.,2758,5022,FALSE,91678
42863,3,3,.,2758,5022,FALSE,91678
42864,4,4,2,2758,5022,FALSE,91678
42865,5,5,.,2758,5022,FALSE,91678
42866,6,6,1,2758,5022,FALSE,91678
42867,1,1,.,796,5022,FALSE,91679
42868,2,2,.,796,5022,FALSE,91679
42869,3,3,1,796,5022,FALSE,91679
42870,4,4,.,796,733,FALSE,91679
42871,5,5,.,796,733,FALSE,91679
42872,6,6,2,796,733,FALSE,91679
42873,1,1,.,2939,5022,FALSE,91680
42874,2,2,6,2939,5022,TRUE,91680
42875,3,3,1,2939,5022,FALSE,91680
42876,4,4,1,2939,733,FALSE,91680
42877,5,5,1,2939,5022,FALSE,91680
42878,6,6,1,2939,733,FALSE,91680
42879,1,1,1,1735,733,FALSE,91681
42880,2,2,.,1735,5022,FALSE,91681
42881,3,3,.,1735,5022,FALSE,91681
42882,4,4,2,1735,5022,FALSE,91681
42883,5,5,.,1735,5022,FALSE,91681
42884,6,6,2,1735,5022,FALSE,91681
42885,1,1,1,2939,733,FALSE,91682
42886,2,2,W,2939,5022,FALSE,91682
42887,3,3,.,2939,733,FALSE,91682
42888,4,4,.,2939,733,FALSE,91682
42889,5,5,.,2939,733,FALSE,91682
42890,6,6,1,2939,733,FALSE,91682
42891,1,1,.,1735,733,FALSE,91683
42892,2,2,W,1735,733,FALSE,91683
42893,3,3,4,1735,1794,TRUE,91683
42894,4,4,1,1735,1794,FALSE,91683
42895,5,5,2,1735,4948,FALSE,91683
42896,6,6,1,1735,4948,FALSE,91683
42897,1,1,.,2939,4948,FALSE,91684
42898,2,2,1,2939,4948,FALSE,91684
42899,3,3,1,2939,1794,FALSE,91684
42900,4,4,.,2939,4948,FALSE,91684
42901,5,5,1,2939,4948,FALSE,91684
42902,6,6,.,2939,1794,FALSE,91684
42903,1,1,.,1735,4948,FALSE,91685
42904,2,2,.,1735,4948,FALSE,91685
42905,3,3,2,1735,4948,FALSE,91685
42906,4,4,1,1735,4948,FALSE,91685
42907,5,5,W,1735,1794,FALSE,91685
42908,6,6,.,1735,1180,FALSE,91685
